epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202053,2020-12-28,279,RJ,Valença,3306107,city,1151,1497.35264,0,32,0,0.0278,76869,False,False
202053,2020-12-28,225,RJ,Varre-Sai,3306156,city,1259,11336.21466,0,3,0,0.0024,11106,False,False
202053,2020-12-28,250,RJ,Vassouras,3306206,city,1157,3120.02805,0,28,0,0.0242,37083,False,False
202053,2020-12-28,280,RJ,Volta Redonda,3306305,city,12027,4389.6083,2,275,0,0.0229,273988,False,False
202053,2020-12-28,299,RJ,,33,state,421674,2428.13204,605,24942,24,0.0591,17366189,False,False
202053,2020-12-27,273,RJ,Angra dos Reis,3300100,city,7976,3852.32125,57,241,0,0.0302,207044,False,False
202053,2020-12-27,249,RJ,Aperibé,3300159,city,251,2109.06647,0,9,0,0.0359,11901,False,False
202053,2020-12-27,269,RJ,Araruama,3300209,city,2195,1634.48579,1,88,0,0.0401,134293,False,False
202053,2020-12-27,257,RJ,Areal,3300225,city,322,2541.63707,0,10,0,0.0311,12669,False,False
202053,2020-12-27,258,RJ,Armação dos Búzios,3300233,city,1255,3640.1079,1,22,0,0.0175,34477,False,False
202053,2020-12-27,271,RJ,Arraial do Cabo,3300258,city,343,1121.17151,1,9,0,0.0262,30593,False,False
202053,2020-12-27,269,RJ,Barra do Piraí,3300308,city,1840,1826.04899,0,85,0,0.0462,100764,False,False
202053,2020-12-27,298,RJ,Barra Mansa,3300407,city,5455,2951.31281,1,203,0,0.0372,184833,False,False
202053,2020-12-27,277,RJ,Belford Roxo,3300456,city,13198,2572.11791,57,372,0,0.0282,513118,False,False
202053,2020-12-27,265,RJ,Bom Jardim,3300506,city,386,1397.74044,0,5,0,0.013,27616,False,False
202053,2020-12-27,262,RJ,Bom Jesus do Itabapoana,3300605,city,1070,2876.11214,0,23,0,0.0215,37203,False,False
202053,2020-12-27,265,RJ,Cabo Frio,3300704,city,4630,2009.74051,9,221,0,0.0477,230378,False,False
202053,2020-12-27,262,RJ,Cachoeiras de Macacu,3300803,city,984,1659.27525,0,43,0,0.0437,59303,False,False
202053,2020-12-27,228,RJ,Cambuci,3300902,city,355,2288.25577,0,7,0,0.0197,15514,False,False
202053,2020-12-27,279,RJ,Campos dos Goytacazes,3301009,city,11606,2270.48642,8,524,0,0.0451,511168,False,False
202053,2020-12-27,263,RJ,Cantagalo,3301108,city,924,4581.51527,6,6,0,0.0065,20168,False,False
202053,2020-12-27,257,RJ,Carapebus,3300936,city,826,4980.1037,1,5,0,0.0061,16586,False,False
202053,2020-12-27,234,RJ,Cardoso Moreira,3301157,city,589,4594.02543,1,5,0,0.0085,12821,False,False
202053,2020-12-27,240,RJ,Carmo,3301207,city,636,3342.09143,7,5,0,0.0079,19030,False,False
202053,2020-12-27,265,RJ,Casimiro de Abreu,3301306,city,1770,3929.75289,2,46,0,0.026,45041,False,False
202053,2020-12-27,224,RJ,Comendador Levy Gasparian,3300951,city,177,2063.89925,0,5,0,0.0282,8576,False,False
202053,2020-12-27,250,RJ,Conceição de Macabu,3301405,city,1108,4735.44747,1,23,0,0.0208,23398,False,False
202053,2020-12-27,246,RJ,Cordeiro,3301504,city,965,4378.20426,0,2,0,0.0021,22041,False,False
202053,2020-12-27,215,RJ,Duas Barras,3301603,city,107,928.17488,2,5,0,0.0467,11528,False,False
202053,2020-12-27,279,RJ,Duque de Caxias,3301702,city,13017,1407.8155,35,895,0,0.0688,924624,False,False
202053,2020-12-27,237,RJ,Engenheiro Paulo de Frontin,3301801,city,577,4100.63251,0,9,0,0.0156,14071,False,False
202053,2020-12-27,285,RJ,Guapimirim,3301850,city,2906,4733.8242,0,87,0,0.0299,61388,False,False
202053,2020-12-27,269,RJ,Iguaba Grande,3301876,city,1460,5062.93997,0,45,0,0.0308,28837,False,False
202053,2020-12-27,282,RJ,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
202053,2020-12-27,276,RJ,Itaboraí,3301900,city,5426,2237.12909,2,284,0,0.0523,242543,False,False
202053,2020-12-27,270,RJ,Itaguaí,3302007,city,3195,2369.84401,1,161,0,0.0504,134819,False,False
202053,2020-12-27,245,RJ,Italva,3302056,city,378,2470.74972,0,12,0,0.0317,15299,False,False
202053,2020-12-27,241,RJ,Itaocara,3302106,city,760,3272.75859,0,38,0,0.05,23222,False,False
202053,2020-12-27,267,RJ,Itaperuna,3302205,city,4327,4168.59345,0,100,0,0.0231,103800,False,False
202053,2020-12-27,262,RJ,Itatiaia,3302254,city,549,1712.2006,0,15,0,0.0273,32064,False,False
202053,2020-12-27,265,RJ,Japeri,3302270,city,672,636.67715,0,46,0,0.0685,105548,False,False
202053,2020-12-27,231,RJ,Laje do Muriaé,3302304,city,437,5965.05597,0,2,0,0.0046,7326,False,False
202053,2020-12-27,272,RJ,Macaé,3302403,city,12409,4745.29734,23,213,0,0.0172,261501,False,False
202053,2020-12-27,249,RJ,Macuco,3302452,city,238,4232.61604,12,3,0,0.0126,5623,False,False
202053,2020-12-27,270,RJ,Magé,3302502,city,5255,2132.42545,2,287,0,0.0546,246433,False,False
202053,2020-12-27,275,RJ,Mangaratiba,3302601,city,1471,3252.9854,0,46,0,0.0313,45220,False,False
202053,2020-12-27,274,RJ,Maricá,3302700,city,5160,3136.70184,1,177,0,0.0343,164504,False,False
202053,2020-12-27,257,RJ,Mendes,3302809,city,699,3748.39125,0,3,0,0.0043,18648,False,False
202053,2020-12-27,270,RJ,Mesquita,3302858,city,2084,1180.27513,0,217,0,0.1041,176569,False,False
202053,2020-12-27,284,RJ,Miguel Pereira,3302908,city,729,2849.77131,33,20,0,0.0274,25581,False,False
202053,2020-12-27,242,RJ,Miracema,3303005,city,842,3100.83229,0,5,0,0.0059,27154,False,False
202053,2020-12-27,234,RJ,Natividade,3303104,city,773,5048.65783,0,7,0,0.0091,15311,False,False
202053,2020-12-27,269,RJ,Nilópolis,3303203,city,2064,1268.64708,1,252,0,0.1221,162693,False,False
202053,2020-12-27,291,RJ,Niterói,3303302,city,22624,4390.30733,68,675,0,0.0298,515317,False,False
202053,2020-12-27,268,RJ,Nova Friburgo,3303401,city,6445,3371.55651,1,206,0,0.032,191158,False,False
202053,2020-12-27,275,RJ,Nova Iguaçu,3303500,city,9518,1156.07639,6,846,0,0.0889,823302,False,False
202053,2020-12-27,262,RJ,Paracambi,3303609,city,1267,2404.95036,0,45,0,0.0355,52683,False,False
202053,2020-12-27,268,RJ,Paraíba do Sul,3303708,city,1617,3632.23865,7,26,0,0.0161,44518,False,False
202053,2020-12-27,263,RJ,Paraty,3303807,city,1147,2625.91575,6,40,0,0.0349,43680,False,False
202053,2020-12-27,263,RJ,Paty do Alferes,3303856,city,377,1353.29169,0,8,0,0.0212,27858,False,False
202053,2020-12-27,282,RJ,Petrópolis,3303906,city,3831,1249.19296,35,319,0,0.0833,306678,False,False
202053,2020-12-27,254,RJ,Pinheiral,3303955,city,1040,4100.29964,31,22,0,0.0212,25364,False,False
202053,2020-12-27,260,RJ,Piraí,3304003,city,1626,5503.46928,20,16,0,0.0098,29545,False,False
202053,2020-12-27,269,RJ,Porciúncula,3304102,city,1231,6492.61603,0,34,0,0.0276,18960,False,False
202053,2020-12-27,265,RJ,Porto Real,3304110,city,693,3469.51036,0,25,0,0.0361,19974,False,False
202053,2020-12-27,265,RJ,Quatis,3304128,city,268,1856.59855,0,3,0,0.0112,14435,False,False
202053,2020-12-27,273,RJ,Queimados,3304144,city,3141,2075.5278,11,91,0,0.029,151335,False,False
202053,2020-12-27,257,RJ,Quissamã,3304151,city,934,3717.26498,6,28,0,0.03,25126,False,False
202053,2020-12-27,278,RJ,Resende,3304201,city,4105,3102.51527,0,164,0,0.04,132312,False,False
202053,2020-12-27,273,RJ,Rio Bonito,3304300,city,2865,4729.83012,0,82,0,0.0286,60573,False,False
202053,2020-12-27,226,RJ,Rio Claro,3304409,city,601,3230.31443,0,24,0,0.0399,18605,False,False
202053,2020-12-27,264,RJ,Rio das Flores,3304508,city,35,374.57192,0,5,0,0.1429,9344,False,False
202053,2020-12-27,274,RJ,Rio das Ostras,3304524,city,3595,2316.47046,23,115,0,0.032,155193,False,False
202053,2020-12-27,297,RJ,Rio de Janeiro,3304557,city,161003,2386.00199,461,14532,6,0.0903,6747815,False,False
202053,2020-12-27,246,RJ,Santa Maria Madalena,3304607,city,188,1809.08391,3,5,0,0.0266,10392,False,False
202053,2020-12-27,252,RJ,Santo Antônio de Pádua,3304706,city,1668,3916.04451,0,27,0,0.0162,42594,False,False
202053,2020-12-27,260,RJ,São Fidélis,3304805,city,334,862.82614,0,35,0,0.1048,38710,False,False
202053,2020-12-27,262,RJ,São Francisco de Itabapoana,3304755,city,897,2125.08884,0,23,0,0.0256,42210,False,False
202053,2020-12-27,280,RJ,São Gonçalo,3304904,city,17951,1644.26048,15,961,0,0.0535,1091737,False,False
202053,2020-12-27,267,RJ,São João da Barra,3305000,city,1939,5323.55929,1,13,0,0.0067,36423,False,False
202053,2020-12-27,273,RJ,São João de Meriti,3305109,city,4920,1040.37589,6,578,0,0.1175,472906,False,False
202053,2020-12-27,246,RJ,São José de Ubá,3305133,city,207,2872.60616,0,5,0,0.0242,7206,False,False
202053,2020-12-27,245,RJ,São José do Vale do Rio Preto,3305158,city,1063,4850.33765,4,20,0,0.0188,21916,False,False
202053,2020-12-27,272,RJ,São Pedro da Aldeia,3305208,city,1699,1602.0896,0,73,0,0.043,106049,False,False
202053,2020-12-27,248,RJ,São Sebastião do Alto,3305307,city,157,1672.52583,0,6,0,0.0382,9387,False,False
202053,2020-12-27,265,RJ,Sapucaia,3305406,city,946,5183.84569,3,37,0,0.0391,18249,False,False
202053,2020-12-27,260,RJ,Saquarema,3305505,city,1515,1672.49925,0,100,0,0.066,90583,False,False
202053,2020-12-27,274,RJ,Seropédica,3305554,city,1115,1341.8861,0,85,0,0.0762,83092,False,False
202053,2020-12-27,257,RJ,Silva Jardim,3305604,city,499,2291.72407,0,9,0,0.018,21774,False,False
202053,2020-12-27,263,RJ,Sumidouro,3305703,city,359,2291.44061,4,15,0,0.0418,15667,False,False
202053,2020-12-27,267,RJ,Tanguá,3305752,city,1383,3995.95493,0,52,0,0.0376,34610,False,False
202053,2020-12-27,273,RJ,Teresópolis,3305802,city,11835,6423.6865,0,252,0,0.0213,184240,False,False
202053,2020-12-27,267,RJ,Trajano de Moraes,3305901,city,171,1607.14286,0,1,0,0.0058,10640,False,False
202053,2020-12-27,269,RJ,Três Rios,3306008,city,4272,5200.74992,0,89,0,0.0208,82142,False,False
202053,2020-12-27,278,RJ,Valença,3306107,city,1151,1497.35264,9,32,0,0.0278,76869,False,False
202053,2020-12-27,224,RJ,Varre-Sai,3306156,city,1259,11336.21466,0,3,0,0.0024,11106,False,False
202053,2020-12-27,249,RJ,Vassouras,3306206,city,1157,3120.02805,0,28,0,0.0242,37083,False,False
202053,2020-12-27,279,RJ,Volta Redonda,3306305,city,12025,4388.87835,9,275,7,0.0229,273988,False,False
202053,2020-12-27,298,RJ,,33,state,421069,2424.64826,994,24918,13,0.0592,17366189,False,False
202052,2020-12-26,272,RJ,Angra dos Reis,3300100,city,7919,3824.79087,4,241,0,0.0304,207044,False,False
202052,2020-12-26,248,RJ,Aperibé,3300159,city,251,2109.06647,5,9,0,0.0359,11901,False,False
202052,2020-12-26,268,RJ,Araruama,3300209,city,2194,1633.74115,1,88,0,0.0401,134293,False,False
202052,2020-12-26,256,RJ,Areal,3300225,city,322,2541.63707,0,10,0,0.0311,12669,False,False
202052,2020-12-26,257,RJ,Armação dos Búzios,3300233,city,1254,3637.20741,1,22,0,0.0175,34477,False,False
202052,2020-12-26,270,RJ,Arraial do Cabo,3300258,city,342,1117.90279,3,9,0,0.0263,30593,False,False
202052,2020-12-26,268,RJ,Barra do Piraí,3300308,city,1840,1826.04899,4,85,0,0.0462,100764,False,False
202052,2020-12-26,297,RJ,Barra Mansa,3300407,city,5454,2950.77178,10,203,0,0.0372,184833,False,False
202052,2020-12-26,276,RJ,Belford Roxo,3300456,city,13141,2561.00936,20,372,1,0.0283,513118,False,False
202052,2020-12-26,264,RJ,Bom Jardim,3300506,city,386,1397.74044,1,5,0,0.013,27616,False,False
202052,2020-12-26,261,RJ,Bom Jesus do Itabapoana,3300605,city,1070,2876.11214,3,23,0,0.0215,37203,False,False
202052,2020-12-26,264,RJ,Cabo Frio,3300704,city,4621,2005.83389,14,221,0,0.0478,230378,False,False
202052,2020-12-26,261,RJ,Cachoeiras de Macacu,3300803,city,984,1659.27525,6,43,0,0.0437,59303,False,False
202052,2020-12-26,227,RJ,Cambuci,3300902,city,355,2288.25577,8,7,0,0.0197,15514,False,False
202052,2020-12-26,278,RJ,Campos dos Goytacazes,3301009,city,11598,2268.92137,81,524,0,0.0452,511168,False,False
202052,2020-12-26,262,RJ,Cantagalo,3301108,city,918,4551.76517,18,6,0,0.0065,20168,False,False
202052,2020-12-26,256,RJ,Carapebus,3300936,city,825,4974.07452,1,5,0,0.0061,16586,False,False
202052,2020-12-26,233,RJ,Cardoso Moreira,3301157,city,588,4586.22572,5,5,0,0.0085,12821,False,False
202052,2020-12-26,239,RJ,Carmo,3301207,city,629,3305.30741,0,5,0,0.0079,19030,False,False
202052,2020-12-26,264,RJ,Casimiro de Abreu,3301306,city,1768,3925.31249,0,46,0,0.026,45041,False,False
202052,2020-12-26,223,RJ,Comendador Levy Gasparian,3300951,city,177,2063.89925,0,5,0,0.0282,8576,False,False
202052,2020-12-26,249,RJ,Conceição de Macabu,3301405,city,1107,4731.1736,2,23,0,0.0208,23398,False,False
202052,2020-12-26,245,RJ,Cordeiro,3301504,city,965,4378.20426,15,2,0,0.0021,22041,False,False
202052,2020-12-26,214,RJ,Duas Barras,3301603,city,105,910.82582,1,5,0,0.0476,11528,False,False
202052,2020-12-26,278,RJ,Duque de Caxias,3301702,city,12982,1404.03018,21,895,0,0.0689,924624,False,False
202052,2020-12-26,236,RJ,Engenheiro Paulo de Frontin,3301801,city,577,4100.63251,15,9,0,0.0156,14071,False,False
202052,2020-12-26,284,RJ,Guapimirim,3301850,city,2906,4733.8242,1,87,0,0.0299,61388,False,False
202052,2020-12-26,268,RJ,Iguaba Grande,3301876,city,1460,5062.93997,5,45,0,0.0308,28837,False,False
202052,2020-12-26,281,RJ,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
202052,2020-12-26,275,RJ,Itaboraí,3301900,city,5424,2236.30449,3,284,0,0.0524,242543,False,False
202052,2020-12-26,269,RJ,Itaguaí,3302007,city,3194,2369.10228,4,161,0,0.0504,134819,False,False
202052,2020-12-26,244,RJ,Italva,3302056,city,378,2470.74972,0,12,0,0.0317,15299,False,False
202052,2020-12-26,240,RJ,Itaocara,3302106,city,760,3272.75859,0,38,0,0.05,23222,False,False
202052,2020-12-26,266,RJ,Itaperuna,3302205,city,4327,4168.59345,29,100,0,0.0231,103800,False,False
202052,2020-12-26,261,RJ,Itatiaia,3302254,city,549,1712.2006,0,15,0,0.0273,32064,False,False
202052,2020-12-26,264,RJ,Japeri,3302270,city,672,636.67715,0,46,0,0.0685,105548,False,False
202052,2020-12-26,230,RJ,Laje do Muriaé,3302304,city,437,5965.05597,0,2,0,0.0046,7326,False,False
202052,2020-12-26,271,RJ,Macaé,3302403,city,12386,4736.50196,27,213,0,0.0172,261501,False,False
202052,2020-12-26,248,RJ,Macuco,3302452,city,226,4019.20683,4,3,0,0.0133,5623,False,False
202052,2020-12-26,269,RJ,Magé,3302502,city,5253,2131.61387,0,287,0,0.0546,246433,False,False
202052,2020-12-26,274,RJ,Mangaratiba,3302601,city,1471,3252.9854,1,46,0,0.0313,45220,False,False
202052,2020-12-26,273,RJ,Maricá,3302700,city,5159,3136.09396,10,177,0,0.0343,164504,False,False
202052,2020-12-26,256,RJ,Mendes,3302809,city,699,3748.39125,1,3,0,0.0043,18648,False,False
202052,2020-12-26,269,RJ,Mesquita,3302858,city,2084,1180.27513,5,217,0,0.1041,176569,False,False
202052,2020-12-26,283,RJ,Miguel Pereira,3302908,city,696,2720.76932,9,20,0,0.0287,25581,False,False
202052,2020-12-26,241,RJ,Miracema,3303005,city,842,3100.83229,0,5,0,0.0059,27154,False,False
202052,2020-12-26,233,RJ,Natividade,3303104,city,773,5048.65783,0,7,0,0.0091,15311,False,False
202052,2020-12-26,268,RJ,Nilópolis,3303203,city,2063,1268.03243,4,252,0,0.1222,162693,False,False
202052,2020-12-26,290,RJ,Niterói,3303302,city,22556,4377.11156,68,675,0,0.0299,515317,False,False
202052,2020-12-26,267,RJ,Nova Friburgo,3303401,city,6444,3371.03339,52,206,0,0.032,191158,False,False
202052,2020-12-26,274,RJ,Nova Iguaçu,3303500,city,9512,1155.34761,32,846,0,0.0889,823302,False,False
202052,2020-12-26,261,RJ,Paracambi,3303609,city,1267,2404.95036,30,45,0,0.0355,52683,False,False
202052,2020-12-26,267,RJ,Paraíba do Sul,3303708,city,1610,3616.51467,10,26,0,0.0161,44518,False,False
202052,2020-12-26,262,RJ,Paraty,3303807,city,1141,2612.17949,6,40,0,0.0351,43680,False,False
202052,2020-12-26,262,RJ,Paty do Alferes,3303856,city,377,1353.29169,0,8,0,0.0212,27858,False,False
202052,2020-12-26,281,RJ,Petrópolis,3303906,city,3796,1237.78034,1,319,0,0.084,306678,False,False
202052,2020-12-26,253,RJ,Pinheiral,3303955,city,1009,3978.07917,16,22,0,0.0218,25364,False,False
202052,2020-12-26,259,RJ,Piraí,3304003,city,1606,5435.77594,22,16,0,0.01,29545,False,False
202052,2020-12-26,268,RJ,Porciúncula,3304102,city,1231,6492.61603,0,34,0,0.0276,18960,False,False
202052,2020-12-26,264,RJ,Porto Real,3304110,city,693,3469.51036,0,25,0,0.0361,19974,False,False
202052,2020-12-26,264,RJ,Quatis,3304128,city,268,1856.59855,0,3,0,0.0112,14435,False,False
202052,2020-12-26,272,RJ,Queimados,3304144,city,3130,2068.25916,0,91,0,0.0291,151335,False,False
202052,2020-12-26,256,RJ,Quissamã,3304151,city,928,3693.38534,7,28,0,0.0302,25126,False,False
202052,2020-12-26,277,RJ,Resende,3304201,city,4105,3102.51527,0,164,0,0.04,132312,False,False
202052,2020-12-26,272,RJ,Rio Bonito,3304300,city,2865,4729.83012,2,82,0,0.0286,60573,False,False
202052,2020-12-26,225,RJ,Rio Claro,3304409,city,601,3230.31443,25,24,0,0.0399,18605,False,False
202052,2020-12-26,263,RJ,Rio das Flores,3304508,city,35,374.57192,0,5,0,0.1429,9344,False,False
202052,2020-12-26,273,RJ,Rio das Ostras,3304524,city,3572,2301.6502,6,115,0,0.0322,155193,False,False
202052,2020-12-26,296,RJ,Rio de Janeiro,3304557,city,160542,2379.17015,173,14526,3,0.0905,6747815,False,False
202052,2020-12-26,245,RJ,Santa Maria Madalena,3304607,city,185,1780.21555,0,5,0,0.027,10392,False,False
202052,2020-12-26,251,RJ,Santo Antônio de Pádua,3304706,city,1668,3916.04451,2,27,0,0.0162,42594,False,False
202052,2020-12-26,259,RJ,São Fidélis,3304805,city,334,862.82614,0,35,0,0.1048,38710,False,False
202052,2020-12-26,261,RJ,São Francisco de Itabapoana,3304755,city,897,2125.08884,7,23,0,0.0256,42210,False,False
202052,2020-12-26,279,RJ,São Gonçalo,3304904,city,17936,1642.88652,35,961,0,0.0536,1091737,False,False
202052,2020-12-26,266,RJ,São João da Barra,3305000,city,1938,5320.81377,12,13,0,0.0067,36423,False,False
202052,2020-12-26,272,RJ,São João de Meriti,3305109,city,4914,1039.10714,5,578,1,0.1176,472906,False,False
202052,2020-12-26,245,RJ,São José de Ubá,3305133,city,207,2872.60616,0,5,0,0.0242,7206,False,False
202052,2020-12-26,244,RJ,São José do Vale do Rio Preto,3305158,city,1059,4832.08615,9,20,0,0.0189,21916,False,False
202052,2020-12-26,271,RJ,São Pedro da Aldeia,3305208,city,1699,1602.0896,4,73,0,0.043,106049,False,False
202052,2020-12-26,247,RJ,São Sebastião do Alto,3305307,city,157,1672.52583,0,6,0,0.0382,9387,False,False
202052,2020-12-26,264,RJ,Sapucaia,3305406,city,943,5167.40643,6,37,0,0.0392,18249,False,False
202052,2020-12-26,259,RJ,Saquarema,3305505,city,1515,1672.49925,2,100,0,0.066,90583,False,False
202052,2020-12-26,273,RJ,Seropédica,3305554,city,1115,1341.8861,0,85,0,0.0762,83092,False,False
202052,2020-12-26,256,RJ,Silva Jardim,3305604,city,499,2291.72407,1,9,0,0.018,21774,False,False
202052,2020-12-26,262,RJ,Sumidouro,3305703,city,355,2265.90924,5,15,0,0.0423,15667,False,False
202052,2020-12-26,266,RJ,Tanguá,3305752,city,1383,3995.95493,0,52,0,0.0376,34610,False,False
202052,2020-12-26,272,RJ,Teresópolis,3305802,city,11835,6423.6865,2,252,0,0.0213,184240,False,False
202052,2020-12-26,266,RJ,Trajano de Moraes,3305901,city,171,1607.14286,0,1,0,0.0058,10640,False,False
202052,2020-12-26,268,RJ,Três Rios,3306008,city,4272,5200.74992,1,89,0,0.0208,82142,False,False
202052,2020-12-26,277,RJ,Valença,3306107,city,1142,1485.64441,0,32,0,0.028,76869,False,False
202052,2020-12-26,223,RJ,Varre-Sai,3306156,city,1259,11336.21466,0,3,0,0.0024,11106,False,False
202052,2020-12-26,248,RJ,Vassouras,3306206,city,1157,3120.02805,0,28,0,0.0242,37083,False,False
202052,2020-12-26,278,RJ,Volta Redonda,3306305,city,12016,4385.59353,46,268,0,0.0223,273988,False,False
202052,2020-12-26,297,RJ,,33,state,420075,2418.9245,929,24905,5,0.0593,17366189,False,False
202052,2020-12-25,271,RJ,Angra dos Reis,3300100,city,7915,3822.85891,0,241,0,0.0304,207044,False,False
202052,2020-12-25,247,RJ,Aperibé,3300159,city,246,2067.05319,2,9,2,0.0366,11901,False,False
202052,2020-12-25,267,RJ,Araruama,3300209,city,2193,1632.99651,0,88,0,0.0401,134293,False,False
202052,2020-12-25,255,RJ,Areal,3300225,city,322,2541.63707,0,10,0,0.0311,12669,False,False
202052,2020-12-25,256,RJ,Armação dos Búzios,3300233,city,1253,3634.30693,0,22,0,0.0176,34477,False,False
202052,2020-12-25,269,RJ,Arraial do Cabo,3300258,city,339,1108.09662,0,9,0,0.0265,30593,False,False
202052,2020-12-25,267,RJ,Barra do Piraí,3300308,city,1836,1822.07931,0,85,0,0.0463,100764,False,False
202052,2020-12-25,296,RJ,Barra Mansa,3300407,city,5444,2945.36149,0,203,0,0.0373,184833,False,False
202052,2020-12-25,275,RJ,Belford Roxo,3300456,city,13121,2557.11162,0,371,0,0.0283,513118,False,False
202052,2020-12-25,263,RJ,Bom Jardim,3300506,city,385,1394.11935,0,5,0,0.013,27616,False,False
202052,2020-12-25,260,RJ,Bom Jesus do Itabapoana,3300605,city,1067,2868.04828,0,23,0,0.0216,37203,False,False
202052,2020-12-25,263,RJ,Cabo Frio,3300704,city,4607,1999.75692,6,221,6,0.048,230378,False,False
202052,2020-12-25,260,RJ,Cachoeiras de Macacu,3300803,city,978,1649.15772,0,43,0,0.044,59303,False,False
202052,2020-12-25,226,RJ,Cambuci,3300902,city,347,2236.68944,0,7,0,0.0202,15514,False,False
202052,2020-12-25,277,RJ,Campos dos Goytacazes,3301009,city,11517,2253.07531,0,524,0,0.0455,511168,False,False
202052,2020-12-25,261,RJ,Cantagalo,3301108,city,900,4462.51488,2,6,2,0.0067,20168,False,False
202052,2020-12-25,255,RJ,Carapebus,3300936,city,824,4968.04534,0,5,0,0.0061,16586,False,False
202052,2020-12-25,232,RJ,Cardoso Moreira,3301157,city,583,4547.22721,0,5,0,0.0086,12821,False,False
202052,2020-12-25,238,RJ,Carmo,3301207,city,629,3305.30741,0,5,0,0.0079,19030,False,False
202052,2020-12-25,263,RJ,Casimiro de Abreu,3301306,city,1768,3925.31249,0,46,0,0.026,45041,False,False
202052,2020-12-25,222,RJ,Comendador Levy Gasparian,3300951,city,177,2063.89925,0,5,0,0.0282,8576,False,False
202052,2020-12-25,248,RJ,Conceição de Macabu,3301405,city,1105,4722.62587,0,23,0,0.0208,23398,False,False
202052,2020-12-25,244,RJ,Cordeiro,3301504,city,950,4310.14927,0,2,0,0.0021,22041,False,False
202052,2020-12-25,213,RJ,Duas Barras,3301603,city,104,902.15128,0,5,0,0.0481,11528,False,False
202052,2020-12-25,277,RJ,Duque de Caxias,3301702,city,12961,1401.75899,3,895,3,0.0691,924624,False,False
202052,2020-12-25,235,RJ,Engenheiro Paulo de Frontin,3301801,city,562,3994.03028,0,9,0,0.016,14071,False,False
202052,2020-12-25,283,RJ,Guapimirim,3301850,city,2905,4732.19522,0,87,0,0.0299,61388,False,False
202052,2020-12-25,267,RJ,Iguaba Grande,3301876,city,1455,5045.60114,0,45,0,0.0309,28837,False,False
202052,2020-12-25,280,RJ,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
202052,2020-12-25,274,RJ,Itaboraí,3301900,city,5421,2235.0676,2,284,2,0.0524,242543,False,False
202052,2020-12-25,268,RJ,Itaguaí,3302007,city,3190,2366.13534,0,161,0,0.0505,134819,False,False
202052,2020-12-25,243,RJ,Italva,3302056,city,378,2470.74972,0,12,0,0.0317,15299,False,False
202052,2020-12-25,239,RJ,Itaocara,3302106,city,760,3272.75859,0,38,0,0.05,23222,False,False
202052,2020-12-25,265,RJ,Itaperuna,3302205,city,4298,4140.65511,0,100,0,0.0233,103800,False,False
202052,2020-12-25,260,RJ,Itatiaia,3302254,city,549,1712.2006,0,15,0,0.0273,32064,False,False
202052,2020-12-25,263,RJ,Japeri,3302270,city,672,636.67715,0,46,0,0.0685,105548,False,False
202052,2020-12-25,229,RJ,Laje do Muriaé,3302304,city,437,5965.05597,0,2,0,0.0046,7326,False,False
202052,2020-12-25,270,RJ,Macaé,3302403,city,12359,4726.17696,0,213,0,0.0172,261501,False,False
202052,2020-12-25,247,RJ,Macuco,3302452,city,222,3948.07043,0,3,0,0.0135,5623,False,False
202052,2020-12-25,268,RJ,Magé,3302502,city,5253,2131.61387,0,287,0,0.0546,246433,False,False
202052,2020-12-25,273,RJ,Mangaratiba,3302601,city,1470,3250.77399,0,46,0,0.0313,45220,False,False
202052,2020-12-25,272,RJ,Maricá,3302700,city,5149,3130.01508,5,177,5,0.0344,164504,False,False
202052,2020-12-25,255,RJ,Mendes,3302809,city,698,3743.02874,0,3,0,0.0043,18648,False,False
202052,2020-12-25,268,RJ,Mesquita,3302858,city,2079,1177.44338,0,217,0,0.1044,176569,False,False
202052,2020-12-25,282,RJ,Miguel Pereira,3302908,city,687,2685.58696,0,20,0,0.0291,25581,False,False
202052,2020-12-25,240,RJ,Miracema,3303005,city,842,3100.83229,0,5,0,0.0059,27154,False,False
202052,2020-12-25,232,RJ,Natividade,3303104,city,773,5048.65783,0,7,0,0.0091,15311,False,False
202052,2020-12-25,267,RJ,Nilópolis,3303203,city,2059,1265.57381,0,252,0,0.1224,162693,False,False
202052,2020-12-25,289,RJ,Niterói,3303302,city,22488,4363.9158,68,675,0,0.03,515317,False,False
202052,2020-12-25,266,RJ,Nova Friburgo,3303401,city,6392,3343.83076,0,206,0,0.0322,191158,False,False
202052,2020-12-25,273,RJ,Nova Iguaçu,3303500,city,9480,1151.46082,6,846,6,0.0892,823302,False,False
202052,2020-12-25,260,RJ,Paracambi,3303609,city,1237,2348.006,0,45,0,0.0364,52683,False,False
202052,2020-12-25,266,RJ,Paraíba do Sul,3303708,city,1600,3594.05184,0,26,0,0.0163,44518,False,False
202052,2020-12-25,261,RJ,Paraty,3303807,city,1135,2598.44322,0,40,0,0.0352,43680,False,False
202052,2020-12-25,261,RJ,Paty do Alferes,3303856,city,377,1353.29169,0,8,0,0.0212,27858,False,False
